"participant","PE_level","recogResp","recogRT","conf","sceneResp","cornerResp","cases","scenes","old_new","corrlocation","corrAns","corrAns_scene","corrAns_corner","rt_out"
7,"new",4,4.637000084,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.637000084
7,"high",4,4.055999994,3,2,1,"old","Icy3.jpg","Qu1_oldleftt.png","3",0,0,0,4.055999994
7,"low",4,3.263000011,3,3,4,"old","Icy3.jpg","Qu1_oldleftt.png","1",0,1,0,3.263000011
7,"high",4,12.65400004,3,4,4,"old","Savanna2.jpeg","Qu1_oldleftt.png","1",0,0,0,12.65400004
7,"new",4,14.41600013,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,14.41600013
7,"new",4,3.128999949,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.128999949
7,"new",4,8.06400013,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,8.06400013
7,"new",4,2.243999958,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.243999958
7,"medium",4,1.842000008,3,4,2,"old","Icy3.jpg","Qu1_oldleftt.png","4",0,0,0,1.842000008
7,"new",4,5.134000063,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.134000063
7,"medium",4,2.233999968,3,1,1,"old","Desert2.jpeg","Qu1_oldleftt.png","2",0,0,0,2.233999968
7,"new",4,4.187999964,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.187999964
7,"new",4,6.514000177,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,6.514000177
7,"high",4,1.394000053,3,4,2,"old","Beach1.jpeg","Qu1_oldleftt.png","3",0,0,0,1.394000053
7,"low",4,10.35800004,3,2,3,"old","Savanna4.jpeg","Qu1_oldleftt.png","2",0,0,0,10.35800004
7,"high",4,3.741999865,3,4,3,"old","Icy1.jpeg","Qu1_oldleftt.png","3",0,0,1,3.741999865
7,"medium",4,6.500999928,3,2,1,"old","Desert2.jpeg","Qu1_oldleftt.png","1",0,1,1,6.500999928
7,"high",4,1.351999998,3,2,1,"old","Beach1.jpeg","Qu1_oldleftt.png","4",0,0,0,1.351999998
7,"new",4,6.159000158,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,6.159000158
7,"new",4,5.782000065,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.782000065
7,"new",4,8.81099987,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,8.81099987
7,"low",4,1.213999987,3,3,3,"old","Desert2.jpeg","Qu1_oldleftt.png","1",0,0,0,1.213999987
7,"high",4,11.79299998,3,4,4,"old","Beach2.jpeg","Qu1_oldleftt.png","1",0,0,0,11.79299998
7,"low",4,3.487999916,3,4,3,"old","Beach2.jpeg","Qu1_oldleftt.png","4",0,0,0,3.487999916
7,"medium",4,1.361000061,3,3,2,"old","Desert3.jpeg","Qu1_oldleftt.png","3",0,1,0,1.361000061
7,"low",4,4.749000072,3,2,3,"old","Beach4.jpeg","Qu1_oldleftt.png","4",0,0,0,4.749000072
7,"low",4,1.88499999,2,2,3,"old","Icy4.jpeg","Qu1_oldleftt.png","3",0,0,1,1.88499999
7,"new",4,12.3210001,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,12.3210001
7,"medium",4,3.434999943,3,2,2,"old","Icy2.jpeg","Qu1_oldleftt.png","1",0,1,0,3.434999943
7,"medium",4,3.799999952,2,3,4,"old","Beach4.jpeg","Qu1_oldleftt.png","1",0,0,0,3.799999952
7,"low",4,3.625,3,2,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","4",0,0,0,3.625
7,"new",4,4.375,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.375
7,"low",4,6.053999901,2,2,2,"old","Icy1.jpeg","Qu1_oldleftt.png","3",0,0,0,6.053999901
7,"medium",4,2.183000088,2,4,2,"old","Savanna4.jpeg","Qu1_oldleftt.png","2",0,1,1,2.183000088
7,"new",4,7.767999887,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,7.767999887
7,"medium",1,3.398999929,2,3,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",1,0,1,3.398999929
7,"high",4,2.506999969,4,2,1,"old","Desert1.jpeg","Qu1_oldleftt.png","4",0,0,0,2.506999969
7,"new",1,1.75999999,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.75999999
7,"new",4,4.566000223,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.566000223
7,"new",4,1.93900013,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.93900013
7,"low",4,1.693000078,1,3,3,"old","Desert2.jpeg","Qu1_oldleftt.png","1",0,0,0,1.693000078
7,"medium",4,11.55800009,2,2,2,"old","Desert1.jpeg","Qu1_oldleftt.png","1",0,0,0,11.55800009
7,"new",1,5.943000078,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,5.943000078
7,"low",4,2.483999968,3,2,2,"old","Desert2.jpeg","Qu1_oldleftt.png","1",0,1,0,2.483999968
7,"medium",4,5.200999975,3,2,1,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",0,0,0,5.200999975
7,"new",1,7.707999945,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,7.707999945
7,"medium",4,2.68599987,3,3,4,"old","Beach1.jpeg","Qu1_oldleftt.png","2",0,0,0,2.68599987
7,"high",4,2.334000111,3,3,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","4",0,0,0,2.334000111
7,"low",4,5.34800005,3,1,3,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",0,1,0,5.34800005
7,"new",4,1.281999826,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.281999826
7,"new",4,10.8210001,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,10.8210001
7,"high",4,1.965999842,2,2,3,"old","Desert4.jpeg","Qu1_oldleftt.png","1",0,0,0,1.965999842
7,"new",4,2.029999971,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.029999971
7,"high",4,1.610000134,2,2,2,"old","Desert1.jpeg","Qu1_oldleftt.png","1",0,0,0,1.610000134
7,"new",4,15.43099999,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,15.43099999
7,"medium",1,5.438999891,2,2,2,"old","Beach4.jpeg","Qu1_oldleftt.png","3",1,0,0,5.438999891
7,"low",1,1.890000105,3,3,4,"old","Beach1.jpeg","Qu1_oldleftt.png","4",1,0,1,1.890000105
7,"high",4,2.500999928,2,4,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","1",0,0,0,2.500999928
7,"high",4,2.411000013,2,2,3,"old","Desert2.jpeg","Qu1_oldleftt.png","2",0,1,0,2.411000013
7,"new",1,3.796999931,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.796999931
7,"medium",4,14.08200002,2,2,3,"old","Icy4.jpeg","Qu1_oldleftt.png","3",0,0,1,14.08200002
7,"high",4,1.520999908,3,2,2,"old","Beach2.jpeg","Qu1_oldleftt.png","1",0,1,0,1.520999908
7,"new",4,9.907000065,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,9.907000065
7,"new",1,1.845999956,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.845999956
7,"high",1,1.965999842,2,1,2,"old","Savanna3.jpeg","Qu1_oldleftt.png","2",1,0,1,1.965999842
7,"new",4,2.90199995,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.90199995
7,"high",1,2.534000158,2,3,2,"old","Icy2.jpeg","Qu1_oldleftt.png","1",1,0,0,2.534000158
7,"low",1,7.147000074,2,2,2,"old","Savanna4.jpeg","Qu1_oldleftt.png","2",1,0,1,7.147000074
7,"medium",1,16.43199992,2,3,3,"old","Savanna2.jpeg","Qu1_oldleftt.png","1",1,0,0,16.43199992
7,"new",1,10.79900002,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,10.79900002
7,"high",1,2.0849998,2,2,4,"old","Icy1.jpeg","Qu1_oldleftt.png","4",1,0,1,2.0849998
7,"low",4,8.319000006,3,2,2,"old","Beach4.jpeg","Qu1_oldleftt.png","1",0,0,0,8.319000006
7,"medium",4,12.204,2,3,4,"old","Beach2.jpeg","Qu1_oldleftt.png","2",0,0,0,12.204
7,"low",1,5.92599988,3,3,2,"old","Icy4.jpeg","Qu1_oldleftt.png","1",1,0,0,5.92599988
7,"new",4,2.125,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.125
7,"new",4,2.532000065,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.532000065
7,"new",4,2.344000101,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.344000101
7,"low",4,2.625,3,3,2,"old","Desert4.jpeg","Qu1_oldleftt.png","2",0,0,1,2.625
7,"new",4,8.342000008,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,8.342000008
8,"low",1,2.372999907,4,1,1,"old","Desert3.jpeg","Qu1_oldright.png","1",0,0,1,2.372999907
8,"low",1,2.542999983,4,3,2,"old","Icy2.jpeg","Qu1_oldright.png","2",0,0,1,2.542999983
8,"high",1,2.742000103,4,1,3,"old","Icy1.jpeg","Qu1_oldright.png","4",0,1,0,2.742000103
8,"new",1,1.840999842,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.840999842
8,"low",1,1.843999863,4,4,3,"old","Savanna4.jpeg","Qu1_oldright.png","2",0,1,0,1.843999863
8,"low",1,1.452000141,4,3,2,"old","Desert2.jpeg","Qu1_oldright.png","4",0,0,0,1.452000141
8,"new",1,1.486999989,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.486999989
8,"new",1,1.649000168,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.649000168
8,"new",1,1.129999876,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.129999876
8,"medium",1,0.769000053,4,2,4,"old","Icy1.jpeg","Qu1_oldright.png","2",0,0,0,0.769000053
8,"high",1,1.157000065,4,2,3,"old","Icy2.jpeg","Qu1_oldright.png","4",0,1,0,1.157000065
8,"medium",1,1.944000006,4,4,2,"old","Savanna3.jpeg","Qu1_oldright.png","2",0,0,1,1.944000006
8,"medium",1,1.169000149,4,2,3,"old","Icy3.jpg","Qu1_oldright.png","3",0,0,1,1.169000149
8,"new",1,1.305999994,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.305999994
8,"low",1,1.098999977,4,3,2,"old","Icy1.jpeg","Qu1_oldright.png","4",0,0,0,1.098999977
8,"new",1,1.271999836,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.271999836
8,"low",1,0.874000072,4,2,3,"old","Savanna3.jpeg","Qu1_oldright.png","2",0,0,0,0.874000072
8,"new",1,0.927999973,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,0.927999973
8,"new",1,1.077000141,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.077000141
8,"low",1,0.988000154,4,4,3,"old","Savanna1.jpeg","Qu1_oldright.png","3",0,0,1,0.988000154
8,"medium",1,0.925000191,4,4,2,"old","Beach3.jpeg","Qu1_oldright.png","3",0,0,0,0.925000191
8,"low",1,1.746999979,4,2,1,"old","Desert2.jpeg","Qu1_oldright.png","4",0,1,0,1.746999979
8,"low",1,0.976000071,4,3,1,"old","Beach1.jpeg","Qu1_oldright.png","1",0,0,1,0.976000071
8,"low",4,1.195999861,4,2,3,"old","Desert2.jpeg","Qu1_oldright.png","4",1,1,0,1.195999861
8,"medium",1,0.953999996,4,4,4,"old","Beach4.jpeg","Qu1_oldright.png","4",0,1,1,0.953999996
8,"high",1,0.981999874,4,2,3,"old","Savanna3.jpeg","Qu1_oldright.png","1",0,0,0,0.981999874
8,"new",1,1.15199995,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.15199995
8,"medium",1,0.805999994,4,1,1,"old","Savanna2.jpeg","Qu1_oldright.png","2",0,0,0,0.805999994
8,"new",1,1.062000036,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.062000036
8,"high",1,4.930000067,4,3,2,"old","Icy2.jpeg","Qu1_oldright.png","2",0,0,1,4.930000067
8,"new",1,6.667000055,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,6.667000055
8,"new",1,2.407999992,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.407999992
8,"high",4,2.344000101,3,4,3,"old","Savanna1.jpeg","Qu1_oldright.png","1",1,0,0,2.344000101
8,"high",1,2.520999908,2,2,3,"old","Beach4.jpeg","Qu1_oldright.png","4",0,0,0,2.520999908
8,"new",4,3.2900002,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,3.2900002
8,"new",4,2.379000187,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,2.379000187
8,"new",1,2.326999903,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.326999903
8,"low",1,1.592999935,4,4,2,"old","Icy2.jpeg","Qu1_oldright.png","1",0,0,0,1.592999935
8,"medium",1,1.719000101,4,3,2,"old","Desert1.jpeg","Qu1_oldright.png","2",0,0,1,1.719000101
8,"high",1,1.023999929,2,4,2,"old","Desert3.jpeg","Qu1_oldright.png","3",0,0,0,1.023999929
8,"high",4,2.181999922,3,3,2,"old","Desert1.jpeg","Qu1_oldright.png","4",1,0,0,2.181999922
8,"medium",1,1.162999868,4,3,4,"old","Beach4.jpeg","Qu1_oldright.png","2",0,0,0,1.162999868
8,"high",1,1.739999771,2,3,4,"old","Beach4.jpeg","Qu1_oldright.png","2",0,0,0,1.739999771
8,"low",4,1.618000031,3,2,3,"old","Icy1.jpeg","Qu1_oldright.png","4",1,0,0,1.618000031
8,"new",4,1.771000147,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.771000147
8,"new",1,1.014999866,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.014999866
8,"high",4,1.263999939,2,3,4,"old","Desert4.jpeg","Qu1_oldright.png","3",1,0,0,1.263999939
8,"new",1,1.812999964,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.812999964
8,"medium",1,2.34100008,4,4,3,"old","Icy2.jpeg","Qu1_oldright.png","2",0,0,0,2.34100008
8,"low",4,3.047999859,3,2,3,"old","Beach3.jpeg","Qu1_oldright.png","2",1,0,0,3.047999859
8,"high",1,1.06099987,3,2,2,"old","Beach3.jpeg","Qu1_oldright.png","3",0,0,0,1.06099987
8,"low",1,2.004000187,3,2,4,"old","Beach1.jpeg","Qu1_oldright.png","4",0,0,1,2.004000187
8,"high",1,0.861999989,4,3,2,"old","Desert1.jpeg","Qu1_oldright.png","1",0,0,0,0.861999989
8,"new",4,3.066999912,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,3.066999912
8,"new",1,0.677999973,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,0.677999973
8,"new",1,0.903000116,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,0.903000116
8,"low",4,1.828999996,2,4,2,"old","Savanna1.jpeg","Qu1_oldright.png","1",1,0,0,1.828999996
8,"new",4,5.296000004,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,5.296000004
8,"high",4,2.101000071,2,4,3,"old","Beach1.jpeg","Qu1_oldright.png","1",1,0,0,2.101000071
8,"new",1,2.075999975,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.075999975
8,"new",4,1.106999874,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.106999874
8,"low",1,1.052000046,3,2,4,"old","Beach1.jpeg","Qu1_oldright.png","1",0,0,0,1.052000046
8,"medium",1,1.530999899,3,2,2,"old","Savanna3.jpeg","Qu1_oldright.png","1",0,0,0,1.530999899
8,"new",4,0.972000122,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,0.972000122
8,"high",1,1.027999878,4,2,3,"old","Savanna2.jpeg","Qu1_oldright.png","1",0,1,0,1.027999878
8,"new",1,4.343999863,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,4.343999863
8,"new",1,2.15899992,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.15899992
8,"medium",4,0.996000051,2,3,2,"old","Beach2.jpeg","Qu1_oldright.png","3",1,0,0,0.996000051
8,"new",1,1.863999844,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.863999844
8,"medium",4,1.634000063,2,4,2,"old","Savanna4.jpeg","Qu1_oldright.png","4",1,1,0,1.634000063
8,"new",1,1.467000008,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.467000008
8,"medium",1,0.765000105,2,2,4,"old","Icy2.jpeg","Qu1_oldright.png","1",0,1,0,0.765000105
8,"high",4,2.93900013,2,4,3,"old","Savanna3.jpeg","Qu1_oldright.png","4",1,0,0,2.93900013
8,"high",4,1.378000021,3,2,3,"old","Icy3.jpg","Qu1_oldright.png","4",1,0,0,1.378000021
8,"medium",4,0.914999962,4,3,3,"old","Desert2.jpeg","Qu1_oldright.png","2",1,0,0,0.914999962
8,"new",4,1.062000036,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.062000036
8,"medium",4,1.644000053,3,2,2,"old","Desert4.jpeg","Qu1_oldright.png","1",1,0,0,1.644000053
8,"new",4,2.450000048,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,2.450000048
8,"medium",1,1.957999945,2,3,4,"old","Desert2.jpeg","Qu1_oldright.png","3",0,0,0,1.957999945
8,"new",1,1.764999866,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.764999866
9,"medium",1,3.938000202,3,3,1,"old","Beach3.jpg","Qu1_oldleftt.png","3",1,1,0,3.938000202
9,"high",4,3.855999947,2,2,3,"old","Beach2.jpeg","Qu1_oldleftt.png","2",0,1,0,3.855999947
9,"high",1,3.657000065,3,2,4,"old","Icy3.jpeg","Qu1_oldleftt.png","4",1,0,1,3.657000065
9,"low",1,11.15100002,2,2,3,"old","Beach4.jpeg","Qu1_oldleftt.png","3",1,0,1,11.15100002
9,"new",1,4.355999947,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,4.355999947
9,"new",4,13.75,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,13.75
9,"medium",4,4.156000137,3,1,2,"old","Savanna4.jpeg","Qu1_oldleftt.png","4",0,0,0,4.156000137
9,"low",1,6.708999872,3,3,4,"old","Beach4.jpeg","Qu1_oldleftt.png","1",1,0,0,6.708999872
9,"new",4,5.38499999,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.38499999
9,"new",4,3.578000069,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.578000069
9,"new",1,8.209000111,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,8.209000111
9,"new",4,2.638000011,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.638000011
9,"medium",4,7.967999935,2,4,2,"old","Beach2.jpeg","Qu1_oldleftt.png","2",0,0,1,7.967999935
9,"new",4,12.70799994,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,12.70799994
9,"new",4,2.258000135,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.258000135
9,"low",1,2.420000076,3,4,3,"old","Icy4.jpeg","Qu1_oldleftt.png","3",1,1,1,2.420000076
9,"new",4,8.812000036,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,8.812000036
9,"medium",1,2.325000048,4,1,1,"old","Desert1.jpeg","Qu1_oldleftt.png","3",1,1,0,2.325000048
9,"medium",1,3.904000044,3,3,4,"old","Savanna1.jpeg","Qu1_oldleftt.png","1",1,0,0,3.904000044
9,"new",1,8.159999847,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,8.159999847
9,"new",4,2.472000122,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.472000122
9,"high",1,6.299000025,3,2,3,"old","Savanna3.jpeg","Qu1_oldleftt.png","4",1,0,0,6.299000025
9,"medium",1,3.889999866,3,4,3,"old","Beach4.jpeg","Qu1_oldleftt.png","3",1,1,1,3.889999866
9,"low",4,2.786999941,4,2,4,"old","Beach4.jpeg","Qu1_oldleftt.png","1",0,0,0,2.786999941
9,"new",1,8.552000046,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,8.552000046
9,"new",1,5.562999964,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,5.562999964
9,"new",4,3.775000095,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.775000095
9,"new",4,3.105999947,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.105999947
9,"new",1,1.578999996,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.578999996
9,"medium",1,2.381999969,4,3,1,"old","Desert2.jpeg","Qu1_oldleftt.png","3",1,0,0,2.381999969
9,"new",4,5.592999935,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.592999935
9,"new",4,4.832000017,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.832000017
9,"new",4,4.215999842,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.215999842
9,"new",1,2.921999931,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.921999931
9,"high",4,13.10100007,1,4,2,"old","Savanna3.jpeg","Qu1_oldleftt.png","1",0,0,0,13.10100007
9,"high",1,2.476999998,4,1,1,"old","Savanna1.jpeg","Qu1_oldleftt.png","1",1,1,1,2.476999998
9,"high",1,5.414999962,4,4,2,"old","Beach4.jpeg","Qu1_oldleftt.png","4",1,1,0,5.414999962
9,"medium",4,1.440000057,4,3,4,"old","Beach1.jpeg","Qu1_oldleftt.png","3",0,0,0,1.440000057
9,"new",4,3.145999908,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.145999908
9,"high",1,15.03499985,2,3,3,"old","Icy2.jpeg","Qu1_oldleftt.png","1",1,0,0,15.03499985
9,"new",4,1.403999805,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.403999805
9,"high",1,2.56400013,3,3,1,"old","Desert4.jpeg","Qu1_oldleftt.png","4",1,0,0,2.56400013
9,"new",4,1.362999916,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.362999916
9,"high",4,3.363999844,2,4,4,"old","Desert4.jpeg","Qu1_oldleftt.png","4",0,1,1,3.363999844
9,"low",1,3.645999908,3,1,2,"old","Savanna4.jpeg","Qu1_oldleftt.png","3",1,0,0,3.645999908
9,"high",4,3.335999966,2,2,4,"old","Desert2.jpeg","Qu1_oldleftt.png","2",0,1,0,3.335999966
9,"high",4,1.361999989,4,4,2,"old","Icy2.jpeg","Qu1_oldleftt.png","1",0,0,0,1.361999989
9,"low",1,3.559000015,4,2,1,"old","Icy2.jpeg","Qu1_oldleftt.png","2",1,1,0,3.559000015
9,"medium",4,7.308000088,3,2,1,"old","Icy3.jpeg","Qu1_oldleftt.png","4",0,0,0,7.308000088
9,"low",1,4.023999929,3,3,2,"old","Savanna4.jpeg","Qu1_oldleftt.png","3",1,0,0,4.023999929
9,"low",1,6.785000086,2,1,1,"old","Icy1.jpeg","Qu1_oldleftt.png","1",1,1,1,6.785000086
9,"medium",1,2.274000168,3,3,4,"old","Desert3.jpeg","Qu1_oldleftt.png","2",1,1,0,2.274000168
9,"low",4,3.522000074,3,4,1,"old","Desert4.jpeg","Qu1_oldleftt.png","1",0,1,1,3.522000074
9,"new",1,2.743000031,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.743000031
9,"low",4,4.719000101,3,3,2,"old","Icy2.jpeg","Qu1_oldleftt.png","2",0,0,1,4.719000101
9,"new",4,2.36500001,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.36500001
9,"low",1,2.034000158,4,3,2,"old","Beach2.jpeg","Qu1_oldleftt.png","1",1,0,0,2.034000158
9,"high",1,3.582000017,3,3,1,"old","Beach2.jpeg","Qu1_oldleftt.png","1",1,0,1,3.582000017
9,"low",1,10.05599999,2,4,1,"old","Savanna3.jpeg","Qu1_oldleftt.png","3",1,0,0,10.05599999
9,"new",4,1.732000113,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.732000113
9,"medium",1,4.478000164,2,3,2,"old","Savanna3.jpeg","Qu1_oldleftt.png","4",1,1,0,4.478000164
9,"new",4,2.02699995,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.02699995
9,"medium",4,4.325000048,3,2,4,"old","Desert2.jpeg","Qu1_oldleftt.png","2",0,1,0,4.325000048
9,"low",4,1.489000082,4,3,4,"old","Desert2.jpeg","Qu1_oldleftt.png","2",0,0,0,1.489000082
9,"low",4,4.062999964,2,2,3,"old","Savanna2.jpeg","Qu1_oldleftt.png","2",0,1,0,4.062999964
9,"medium",1,2.065999985,3,1,2,"old","Savanna3.jpeg","Qu1_oldleftt.png","3",1,0,0,2.065999985
9,"new",4,4.579999924,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.579999924
9,"new",4,22.63499999,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,22.63499999
9,"high",4,3.825000048,3,4,3,"old","Desert1.jpeg","Qu1_oldleftt.png","3",0,0,1,3.825000048
9,"medium",4,2.503000021,2,2,2,"old","Icy1.jpeg","Qu1_oldleftt.png","3",0,0,0,2.503000021
9,"high",4,1.355999947,4,2,4,"old","Beach4.jpeg","Qu1_oldleftt.png","1",0,0,0,1.355999947
9,"high",4,4.828999996,2,1,2,"old","Savanna2.jpeg","Qu1_oldleftt.png","3",0,0,0,4.828999996
9,"medium",4,9.851000071,1,4,3,"old","Icy1.jpeg","Qu1_oldleftt.png","4",0,0,0,9.851000071
9,"low",4,2.343999863,3,3,4,"old","Desert1.jpeg","Qu1_oldleftt.png","3",0,0,0,2.343999863
9,"new",1,5.480000019,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,5.480000019
9,"low",4,3.880000114,3,1,2,"old","Desert3.jpeg","Qu1_oldleftt.png","3",0,0,0,3.880000114
9,"new",4,5.16899991,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.16899991
9,"medium",4,1.643999815,4,2,3,"old","Icy4.jpeg","Qu1_oldleftt.png","2",0,0,0,1.643999815
9,"new",1,75.86599994,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,75.86599994
9,"high",4,1.482999802,4,3,2,"old","Icy3.jpeg","Qu1_oldleftt.png","4",0,1,0,1.482999802
10,"new",1,4.760999918,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,4.760999918
10,"medium",1,4.75,1,3,2,"old","Icy3.jpeg","Qu1_oldright.png","4",0,1,0,4.75
10,"new",1,4.213999987,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,4.213999987
