"participant","pictures","pe","corrAns","corrAnsRT","conf","confRT","soundcorrAns","on","soundcorrAnsRT","category","trial","block","rt_out"
3244,"toy_6.png","highPE",1,0.25819,2,0.13764,1,"old",0.30567,"toy",153,3,0.25819
3244,"animal_11.png","medPE",1,0.366845,2,0.185545,1,"old",0.37909,"animal",154,3,0.366845
3244,"animal_5.png","lowPE",0,0.370005,2,0.10181,0,"old",0.45303,"animal",155,3,0.370005
3244,"fruit_68.png","new",1,0.319885,2,0.12553,0,"new",NA,"fruit",156,3,0.319885
3244,"animal_10.png","medPE",1,0.32806,3,0.175285,1,"old",0.31421,"animal",157,3,0.32806
3244,"toy_67.png","new",0,0.30524,2,0.13232,0,"new",NA,"toy",158,3,0.30524
3244,"animal_9.png","lowPE",0,0.908295,2,0.804565,1,"old",0.37202,"animal",159,3,0.908295
3244,"animal_67.png","new",1,0.285275,2,0.11238,0,"new",NA,"animal",160,3,0.285275
3244,"toy_11.png","lowPE",1,0.313505,2,0.14139,0,"old",0.493035,"toy",161,3,0.313505
3244,"toy_12.png","medPE",1,0.349555,2,0.13512,0,"old",1.02084,"toy",162,3,0.349555
3244,"fruit_5.png","medPE",0,0.309325,2,0.198685,0,"old",0.440715,"fruit",163,3,0.309325
3244,"house_66.png","new",0,0.329375,1,0.12916,0,"new",NA,"house",164,3,0.329375
3244,"fruit_11.png","lowPE",1,0.336285,2,0.106415,0,"old",0.368185,"fruit",165,3,0.336285
3244,"toy_14.png","medPE",1,0.350805,2,0.13521,0,"old",0.291105,"toy",166,3,0.350805
3244,"toy_7.png","lowPE",1,0.323085,1,0.11573,0,"old",0.3352,"toy",167,3,0.323085
3244,"house_9.png","medPE",0,0.299375,3,0.20664,0,"old",0.60429,"house",169,3,0.299375
3244,"fruit_7.png","medPE",1,0.32251,2,0.21875,1,"old",0.369295,"fruit",170,3,0.32251
3244,"toy_66.png","new",1,0.61897,2,0.617765,0,"new",NA,"toy",171,3,0.61897
3244,"animal_13.png","highPE",0,0.38354,3,1.102315,0,"old",0.35209,"animal",172,3,0.38354
3244,"house_68.png","new",1,0.31621,1,0.16976,0,"new",NA,"house",173,3,0.31621
3244,"animal_6.png","lowPE",0,0.279605,3,0.18968,0,"old",0.35176,"animal",174,3,0.279605
3244,"house_69.png","new",1,0.300275,3,0.840215,0,"new",NA,"house",175,3,0.300275
3244,"fruit_69.png","new",1,0.520885,2,0.233,0,"new",NA,"fruit",176,3,0.520885
3244,"animal_12.png","medPE",1,0.289915,2,0.315795,1,"old",0.351955,"animal",177,3,0.289915
3244,"fruit_8.png","lowPE",1,0.313735,1,0.274345,1,"old",1.75259,"fruit",178,3,0.313735
3244,"animal_7.png","lowPE",1,0.41883,2,0.79137,1,"old",0.38546,"animal",179,3,0.41883
3244,"fruit_13.png","highPE",1,0.317975,2,0.403735,0,"old",0.336805,"fruit",180,3,0.317975
3246,"fruit_19.png","lowPE",1,4.17348,1,2.523525,1,"old",3.065415,"fruit",1,1,4.17348
3246,"animal_24.png","highPE",1,1.42322,1,0.751925,0,"old",2.848145,"animal",2,1,1.42322
3246,"toy_21.png","lowPE",1,1.88985,1,0.83512,1,"old",2.285945,"toy",3,1,1.88985
3246,"animal_70.png","new",0,2.5222,1,1.45054,0,"new",NA,"animal",4,1,2.5222
3246,"animal_20.png","medPE",1,1.07123,1,0.706175,0,"old",1.98404,"animal",5,1,1.07123
3246,"house_19.png","medPE",1,1.226325,1,1.037075,1,"old",1.30883,"house",6,1,1.226325
3246,"house_70.png","new",0,1.52055,1,0.819255,0,"new",NA,"house",7,1,1.52055
3246,"house_21.png","lowPE",1,0.579795,1,0.96936,1,"old",0.418385,"house",8,1,0.579795
3246,"animal_16.png","lowPE",1,1.17783,1,0.85305,1,"old",0.85922,"animal",9,1,1.17783
3246,"animal_21.png","medPE",1,0.35126,1,0.89231,0,"old",0.62167,"animal",10,1,0.35126
3246,"animal_71.png","new",1,0.79768,1,0.918505,0,"new",NA,"animal",11,1,0.79768
3246,"house_20.png","lowPE",1,0.57705,1,0.839795,1,"old",0.45521,"house",12,1,0.57705
3246,"fruit_73.png","new",0,0.86582,1,0.749405,0,"new",NA,"fruit",13,1,0.86582
3246,"house_73.png","new",1,1.798365,1,0.78762,0,"new",NA,"house",14,1,1.798365
3246,"house_17.png","medPE",1,0.711755,1,0.781775,1,"old",0.58776,"house",15,1,0.711755
3246,"house_15.png","highPE",1,0.717495,1,1.136565,0,"old",1.00741,"house",16,1,0.717495
3246,"animal_17.png","lowPE",1,1.966385,2,1.453295,0,"old",0.53842,"animal",17,1,1.966385
3246,"animal_18.png","lowPE",1,0.795145,1,0.61686,1,"old",0.7519,"animal",18,1,0.795145
3246,"fruit_74.png","new",1,1.564425,3,2.054015,0,"new",NA,"fruit",19,1,1.564425
3246,"toy_74.png","new",1,0.91555,1,0.670475,0,"new",NA,"toy",20,1,0.91555
3246,"fruit_72.png","new",1,0.468315,1,0.627185,0,"new",NA,"fruit",21,1,0.468315
3246,"house_72.png","new",1,0.433645,1,0.51373,0,"new",NA,"house",22,1,0.433645
3246,"house_22.png","lowPE",0,0.678645,3,1.169365,0,"old",1.71974,"house",23,1,0.678645
3246,"animal_15.png","lowPE",1,1.089275,1,0.67316,0,"old",0.906935,"animal",24,1,1.089275
3246,"animal_23.png","highPE",1,0.990565,2,0.80469,1,"old",1.035535,"animal",25,1,0.990565
3246,"fruit_18.png","lowPE",1,1.43092,1,0.852025,0,"old",0.621645,"fruit",26,1,1.43092
3246,"toy_23.png","medPE",1,0.497075,1,0.48691,1,"old",0.437295,"toy",27,1,0.497075
3246,"toy_72.png","new",0,0.68028,1,0.670605,0,"new",NA,"toy",28,1,0.68028
3246,"fruit_71.png","new",1,2.05308,1,0.5717,0,"new",NA,"fruit",29,1,2.05308
3246,"animal_19.png","lowPE",0,0.42922,1,0.552525,1,"old",1.102305,"animal",30,1,0.42922
3246,"animal_73.png","new",1,0.94861,1,0.82023,0,"new",NA,"animal",31,1,0.94861
3246,"fruit_20.png","lowPE",0,0.597065,1,0.554875,1,"old",0.439095,"fruit",32,1,0.597065
3246,"toy_70.png","new",0,0.68242,1,0.422585,0,"new",NA,"toy",33,1,0.68242
3246,"toy_17.png","lowPE",1,0.51621,1,0.51972,1,"old",0.53651,"toy",34,1,0.51621
3246,"toy_71.png","new",1,0.960715,1,0.735815,0,"new",NA,"toy",35,1,0.960715
3246,"fruit_15.png","medPE",1,0.667635,1,0.670295,1,"old",3.12527,"fruit",36,1,0.667635
3246,"house_23.png","lowPE",1,0.716545,1,0.886445,1,"old",0.58894,"house",37,1,0.716545
3246,"toy_15.png","highPE",1,0.830835,1,0.91981,0,"old",1.1865,"toy",38,1,0.830835
3246,"animal_22.png","medPE",1,0.68739,1,0.77176,0,"old",0.373285,"animal",39,1,0.68739
3246,"toy_16.png","highPE",1,0.683305,1,0.517985,1,"old",0.454625,"toy",40,1,0.683305
3246,"animal_74.png","new",1,0.910075,1,0.605785,0,"new",NA,"animal",41,1,0.910075
3246,"fruit_22.png","lowPE",1,0.650895,1,0.68363,1,"old",0.51143,"fruit",43,1,0.650895
3246,"toy_73.png","new",1,0.7639,1,0.60939,0,"new",NA,"toy",44,1,0.7639
3246,"fruit_70.png","new",1,0.652275,1,0.552715,0,"new",NA,"fruit",45,1,0.652275
3246,"toy_22.png","medPE",1,0.664895,1,0.586475,1,"old",0.435635,"toy",46,1,0.664895
3246,"house_74.png","new",1,0.54801,1,0.80287,0,"new",NA,"house",47,1,0.54801
3246,"fruit_17.png","medPE",1,0.849645,1,0.592225,0,"old",0.479515,"fruit",49,1,0.849645
3246,"house_18.png","medPE",1,0.77939,1,0.50462,1,"old",1.141095,"house",50,1,0.77939
3246,"fruit_23.png","highPE",1,0.89716,1,0.636525,1,"old",0.388175,"fruit",51,1,0.89716
3246,"house_24.png","lowPE",1,0.681305,1,0.672095,1,"old",0.51838,"house",52,1,0.681305
3246,"animal_72.png","new",1,0.79137,1,0.56926,0,"new",NA,"animal",53,1,0.79137
3246,"house_16.png","highPE",1,0.418055,1,0.469085,0,"old",1.40228,"house",54,1,0.418055
3246,"toy_24.png","medPE",1,0.69837,1,0.640505,1,"old",0.70469,"toy",56,1,0.69837
3246,"fruit_24.png","highPE",1,2.58211,1,0.52231,0,"old",0.362635,"fruit",57,1,2.58211
3246,"toy_20.png","lowPE",1,0.68152,1,0.70279,1,"old",0.50637,"toy",58,1,0.68152
3246,"house_71.png","new",1,1.08821,1,0.76923,0,"new",NA,"house",59,1,1.08821
3246,"fruit_16.png","medPE",0,0.595965,1,0.56341,0,"old",0.85205,"fruit",60,1,0.595965
3246,"fruit_29.png","lowPE",1,1.34942,1,1.052505,0,"old",0.620755,"fruit",61,2,1.34942
3246,"animal_75.png","new",1,0.582965,1,0.60222,0,"new",NA,"animal",62,2,0.582965
3246,"house_32.png","lowPE",1,0.531,1,0.336445,0,"old",3.478385,"house",63,2,0.531
3246,"house_78.png","new",1,0.570705,1,0.819515,0,"new",NA,"house",64,2,0.570705
3246,"animal_79.png","new",1,0.69397,1,0.60754,0,"new",NA,"animal",65,2,0.69397
3246,"animal_26.png","lowPE",1,0.413675,1,0.4002,1,"old",0.419385,"animal",66,2,0.413675
3246,"animal_32.png","medPE",1,0.74117,1,0.985735,0,"old",0.42126,"animal",67,2,0.74117
3246,"toy_27.png","lowPE",1,0.631455,1,0.496075,1,"old",0.59475,"toy",68,2,0.631455
3246,"fruit_76.png","new",1,0.565755,1,0.604515,0,"new",NA,"fruit",69,2,0.565755
3246,"house_26.png","highPE",1,1.89988,1,0.55427,0,"old",0.890715,"house",70,2,1.89988
3246,"fruit_78.png","new",0,0.71899,1,0.869045,0,"new",NA,"fruit",72,2,0.71899
3246,"fruit_31.png","lowPE",1,0.52509,1,0.572205,1,"old",2.987385,"fruit",73,2,0.52509
3246,"toy_25.png","highPE",0,0.58375,1,0.64358,0,"old",0.902435,"toy",74,2,0.58375
3246,"fruit_34.png","highPE",1,0.81423,1,0.687195,1,"old",0.41858,"fruit",76,2,0.81423
3246,"house_76.png","new",1,0.967095,1,0.652405,0,"new",NA,"house",77,2,0.967095
3246,"toy_76.png","new",1,0.50525,1,0.390695,0,"new",NA,"toy",78,2,0.50525
3246,"house_28.png","medPE",1,0.54601,1,0.34255,1,"old",0.43715,"house",79,2,0.54601
3246,"animal_25.png","lowPE",1,0.71543,3,2.25231,1,"old",1.042305,"animal",80,2,0.71543
3246,"house_29.png","medPE",1,1.250575,1,0.635835,1,"old",0.44205,"house",81,2,1.250575
3246,"fruit_77.png","new",1,0.672215,1,0.50851,0,"new",NA,"fruit",82,2,0.672215
3246,"fruit_28.png","lowPE",1,0.496255,2,0.90822,0,"old",0.912,"fruit",83,2,0.496255
3246,"house_33.png","lowPE",1,0.597625,1,0.506015,0,"old",0.52322,"house",84,2,0.597625
3246,"animal_30.png","medPE",1,0.764005,1,0.64239,0,"old",0.38289,"animal",85,2,0.764005
3246,"toy_32.png","medPE",1,0.978675,1,0.66834,0,"old",1.487705,"toy",86,2,0.978675
3246,"toy_34.png","medPE",1,0.63085,1,0.63901,0,"old",0.452495,"toy",87,2,0.63085
3246,"house_30.png","lowPE",1,0.93488,1,0.5265,0,"old",0.23604,"house",88,2,0.93488
3246,"animal_34.png","highPE",1,0.686145,1,0.53544,1,"old",1.125095,"animal",89,2,0.686145
3246,"fruit_27.png","medPE",1,0.72551,1,0.535805,0,"old",0.4191,"fruit",90,2,0.72551
3246,"animal_28.png","lowPE",1,1.069745,1,0.935535,0,"old",0.469445,"animal",91,2,1.069745
3246,"house_77.png","new",1,0.81117,1,0.96723,0,"new",NA,"house",92,2,0.81117
3246,"fruit_25.png","medPE",1,0.464365,1,0.355165,0,"old",0.507335,"fruit",93,2,0.464365
3246,"toy_31.png","lowPE",0,0.69075,1,0.49168,0,"old",0.703735,"toy",94,2,0.69075
3246,"fruit_75.png","new",0,1.146955,1,0.553395,0,"new",NA,"fruit",95,2,1.146955
3246,"toy_33.png","medPE",0,0.49939,1,0.35371,0,"old",1.901475,"toy",96,2,0.49939
3246,"house_31.png","lowPE",1,0.904345,1,0.85758,0,"old",1.57892,"house",97,2,0.904345
3246,"fruit_33.png","highPE",1,0.646615,1,0.47379,1,"old",0.512085,"fruit",98,2,0.646615
3246,"fruit_26.png","medPE",1,1.183635,1,0.499565,1,"old",0.84087,"fruit",99,2,1.183635
3246,"fruit_79.png","new",1,1.070455,1,1.623875,0,"new",NA,"fruit",100,2,1.070455
3246,"animal_33.png","highPE",1,0.728885,1,0.33622,1,"old",0.441405,"animal",101,2,0.728885
3246,"toy_26.png","highPE",1,1.156475,1,0.855875,0,"old",1.20487,"toy",102,2,1.156475
3246,"toy_75.png","new",0,1.14796,1,0.68603,0,"new",NA,"toy",103,2,1.14796
3246,"animal_31.png","medPE",1,0.798685,1,0.41869,0,"old",0.790855,"animal",104,2,0.798685
3246,"house_75.png","new",1,1.565785,1,0.55027,0,"new",NA,"house",105,2,1.565785
3246,"toy_30.png","lowPE",1,0.40109,1,0.30707,1,"old",0.487105,"toy",106,2,0.40109
3246,"animal_78.png","new",1,0.63373,1,0.586265,0,"new",NA,"animal",107,2,0.63373
3246,"house_27.png","medPE",1,0.485755,1,0.30242,0,"old",0.10845,"house",108,2,0.485755
3246,"toy_77.png","new",0,5.27191,3,1.92133,0,"new",NA,"toy",109,2,5.27191
3246,"animal_29.png","lowPE",0,0.507145,1,1.196705,1,"old",0.443125,"animal",110,2,0.507145
3246,"house_25.png","highPE",1,0.80186,2,0.90394,0,"old",1.130285,"house",111,2,0.80186
3246,"animal_27.png","lowPE",1,1.019685,1,0.98596,1,"old",2.84378,"animal",112,2,1.019685
3246,"toy_78.png","new",1,0.62815,1,0.920515,0,"new",NA,"toy",113,2,0.62815
3246,"fruit_30.png","lowPE",1,1.37619,1,1.13452,1,"old",0.58538,"fruit",114,2,1.37619
3246,"fruit_32.png","lowPE",1,1.09718,1,0.974745,0,"old",0.576285,"fruit",115,2,1.09718
3246,"toy_79.png","new",0,1.317325,1,0.783895,0,"new",NA,"toy",116,2,1.317325
3246,"house_79.png","new",1,0.49696,1,0.50394,0,"new",NA,"house",117,2,0.49696
3246,"house_34.png","lowPE",0,0.40147,1,0.780715,1,"old",0.514195,"house",118,2,0.40147
3246,"animal_76.png","new",1,0.748815,1,0.59063,0,"new",NA,"animal",119,2,0.748815
3246,"animal_77.png","new",1,0.435755,1,0.55263,0,"new",NA,"animal",120,2,0.435755
3246,"house_69.png","new",1,3.01456,1,1.03696,0,"new",NA,"house",121,3,3.01456
3246,"toy_7.png","lowPE",1,0.530325,1,0.737205,1,"old",1.722465,"toy",122,3,0.530325
3246,"house_8.png","medPE",0,1.344005,1,0.67057,0,"old",2.49437,"house",123,3,1.344005
3246,"toy_14.png","medPE",0,0.868865,1,0.613895,1,"old",0.419055,"toy",124,3,0.868865
3246,"house_7.png","medPE",1,0.80347,1,0.48304,0,"old",0.29931,"house",125,3,0.80347
3246,"toy_65.png","new",1,0.92401,1,0.56967,0,"new",NA,"toy",126,3,0.92401
3246,"fruit_7.png","medPE",1,0.79463,1,0.516815,1,"old",0.569255,"fruit",128,3,0.79463
3246,"animal_5.png","lowPE",1,0.53215,1,0.4856,1,"old",0.551945,"animal",129,3,0.53215
3246,"fruit_66.png","new",1,1.113155,1,0.332855,0,"new",NA,"fruit",130,3,1.113155
3246,"fruit_13.png","highPE",1,0.36803,1,0.268875,1,"old",0.385535,"fruit",131,3,0.36803
3246,"fruit_65.png","new",0,0.936265,1,0.35176,0,"new",NA,"fruit",132,3,0.936265
3246,"toy_12.png","medPE",1,0.39251,1,0.56027,1,"old",4.088235,"toy",133,3,0.39251
3246,"fruit_6.png","medPE",1,0.41396,1,0.34798,1,"old",1.361205,"fruit",134,3,0.41396
3246,"fruit_12.png","lowPE",0,0.867265,1,0.334625,1,"old",0.679185,"fruit",135,3,0.867265
3246,"toy_5.png","highPE",1,0.614025,1,0.4036,1,"old",0.286875,"toy",136,3,0.614025
3246,"house_5.png","highPE",1,1.550785,2,0.769845,1,"old",1.253095,"house",137,3,1.550785
3246,"fruit_11.png","lowPE",1,0.61708,1,0.32184,0,"old",2.51956,"fruit",138,3,0.61708
3246,"house_11.png","lowPE",0,0.547385,1,1.886295,0,"old",1.803425,"house",139,3,0.547385
3246,"house_68.png","new",1,0.3842,1,0.26883,0,"new",NA,"house",140,3,0.3842
3246,"animal_66.png","new",1,0.428025,1,0.252605,0,"new",NA,"animal",141,3,0.428025
3246,"fruit_67.png","new",1,0.40931,1,0.28555,0,"new",NA,"fruit",142,3,0.40931
3246,"house_13.png","lowPE",1,0.429845,1,0.24269,0,"old",0.360425,"house",143,3,0.429845
3246,"house_14.png","lowPE",1,0.450645,1,0.236105,0,"old",0.852325,"house",144,3,0.450645
3246,"animal_68.png","new",1,1.043295,1,0.418435,0,"new",NA,"animal",145,3,1.043295
3246,"fruit_68.png","new",1,0.442815,1,0.318975,0,"new",NA,"fruit",146,3,0.442815
3246,"fruit_10.png","lowPE",0,0.400205,1,0.240845,1,"old",2.255185,"fruit",147,3,0.400205
3246,"animal_6.png","lowPE",0,0.43247,1,0.239255,0,"old",1.941505,"animal",148,3,0.43247
3246,"fruit_8.png","lowPE",0,0.436285,4,2.27056,1,"old",0.42289,"fruit",149,3,0.436285
3246,"toy_69.png","new",1,0.444275,1,0.604905,0,"new",NA,"toy",150,3,0.444275
3246,"toy_11.png","lowPE",1,0.523615,1,0.65245,0,"old",1.81334,"toy",151,3,0.523615
3246,"fruit_14.png","highPE",0,0.54713,1,0.36354,1,"old",1.66989,"fruit",152,3,0.54713
3246,"animal_65.png","new",0,0.90556,1,0.540535,0,"new",NA,"animal",153,3,0.90556
3246,"animal_7.png","lowPE",1,0.545965,1,0.383005,1,"old",0.876,"animal",154,3,0.545965
3246,"toy_13.png","medPE",1,0.732445,1,0.2707,1,"old",1.892265,"toy",155,3,0.732445
3246,"animal_11.png","medPE",0,1.13037,1,0.470185,0,"old",2.628305,"animal",157,3,1.13037
3246,"animal_10.png","medPE",0,0.548165,1,0.5521,1,"old",1.00213,"animal",158,3,0.548165
3246,"animal_69.png","new",1,1.290095,1,0.53346,0,"new",NA,"animal",159,3,1.290095
3246,"house_6.png","highPE",1,1.02941,1,0.458685,1,"old",1.088605,"house",160,3,1.02941
3246,"animal_12.png","medPE",1,0.816875,1,0.486965,1,"old",0.40738,"animal",161,3,0.816875
3246,"toy_6.png","highPE",1,0.59504,1,0.31844,0,"old",0.50978,"toy",162,3,0.59504
3246,"animal_13.png","highPE",1,0.94854,1,0.41677,0,"old",0.37257,"animal",163,3,0.94854
3246,"animal_67.png","new",1,1.1423,1,0.333125,0,"new",NA,"animal",164,3,1.1423
3246,"toy_66.png","new",1,0.409215,1,0.235745,0,"new",NA,"toy",165,3,0.409215
3246,"toy_68.png","new",1,0.48016,1,0.268085,0,"new",NA,"toy",166,3,0.48016
3246,"toy_10.png","lowPE",1,2.11539,1,0.60662,1,"old",1.35092,"toy",168,3,2.11539
3246,"fruit_69.png","new",1,0.51605,1,0.502505,0,"new",NA,"fruit",169,3,0.51605
3246,"house_12.png","lowPE",1,0.76713,1,0.35274,0,"old",0.91795,"house",170,3,0.76713
3246,"fruit_9.png","lowPE",0,0.926625,2,0.95845,0,"old",2.22246,"fruit",171,3,0.926625
3246,"house_67.png","new",1,0.410155,1,0.917185,0,"new",NA,"house",172,3,0.410155
3246,"toy_67.png","new",1,1.047345,1,0.602485,0,"new",NA,"toy",173,3,1.047345
3246,"animal_8.png","lowPE",1,0.515005,1,0.2698,0,"old",0.38548,"animal",174,3,0.515005
3246,"house_10.png","lowPE",0,1.91828,1,0.368995,0,"old",1.61986,"house",175,3,1.91828
3246,"house_65.png","new",1,0.49262,1,0.671025,0,"new",NA,"house",176,3,0.49262
3246,"house_66.png","new",1,0.397415,4,0.85293,0,"new",NA,"house",177,3,0.397415
3246,"animal_9.png","lowPE",0,0.577765,4,0.74941,1,"old",1.894095,"animal",178,3,0.577765
3246,"fruit_5.png","medPE",0,0.379455,1,0.58374,1,"old",0.957985,"fruit",179,3,0.379455
3246,"house_9.png","medPE",0,0.56519,1,0.520035,1,"old",0.8458,"house",180,3,0.56519
3257,"toy_11.png","lowPE",1,7.50234,1,2.940655,0,"old",11.55354,"toy",1,1,7.50234
3257,"animal_8.png","medPE",1,1.687725,1,1.270445,0,"old",5.594345,"animal",2,1,1.687725
3257,"animal_14.png","lowPE",1,2.243805,1,1.64995,0,"old",7.62836,"animal",3,1,2.243805
3257,"house_9.png","lowPE",1,1.67531,2,3.446845,1,"old",2.48374,"house",4,1,1.67531
3257,"animal_10.png","lowPE",0,2.539695,2,1.98157,1,"old",2.03443,"animal",6,1,2.539695
3257,"toy_65.png","new",1,0.785925,1,1.111155,0,"new",NA,"toy",7,1,0.785925
3257,"animal_69.png","new",1,2.61426,1,1.96478,0,"new",NA,"animal",8,1,2.61426
3257,"fruit_10.png","lowPE",1,1.144015,1,1.28647,1,"old",0.85675,"fruit",9,1,1.144015
3257,"toy_6.png","medPE",1,0.439335,1,0.96578,0,"old",0.836015,"toy",10,1,0.439335
3257,"toy_67.png","new",1,1.266155,1,1.29981,0,"new",NA,"toy",11,1,1.266155
3257,"fruit_13.png","medPE",1,0.45053,1,0.76709,1,"old",0.75689,"fruit",13,1,0.45053
3257,"fruit_12.png","medPE",1,1.55403,1,0.766305,0,"old",0.533995,"fruit",14,1,1.55403
3257,"fruit_66.png","new",0,1.98595,1,0.826085,0,"new",NA,"fruit",15,1,1.98595
3257,"toy_13.png","highPE",1,0.69195,1,0.86672,1,"old",2.735155,"toy",16,1,0.69195
3257,"animal_9.png","medPE",1,1.890255,1,1.141495,0,"old",2.98186,"animal",17,1,1.890255
3257,"house_65.png","new",1,0.49065,1,0.866835,0,"new",NA,"house",18,1,0.49065
3257,"house_67.png","new",1,0.525995,1,0.584535,0,"new",NA,"house",19,1,0.525995
3257,"fruit_11.png","lowPE",1,0.57834,1,1.25087,1,"old",0.866575,"fruit",20,1,0.57834
3257,"house_6.png","lowPE",1,1.65912,1,0.701385,0,"old",1.967555,"house",21,1,1.65912
3257,"toy_7.png","medPE",1,1.30554,1,0.83597,0,"old",0.70221,"toy",22,1,1.30554
3257,"fruit_8.png","lowPE",1,0.93926,1,0.688825,1,"old",0.756965,"fruit",23,1,0.93926
3257,"toy_66.png","new",1,0.381855,1,0.82466,0,"new",NA,"toy",24,1,0.381855
3257,"house_66.png","new",0,0.739615,1,0.650725,0,"new",NA,"house",25,1,0.739615
3257,"fruit_69.png","new",1,0.59048,1,0.616835,0,"new",NA,"fruit",26,1,0.59048
3257,"toy_8.png","lowPE",1,1.34881,1,0.790735,1,"old",0.543205,"toy",28,1,1.34881
3257,"fruit_65.png","new",1,0.419615,1,0.739875,0,"new",NA,"fruit",29,1,0.419615
3257,"toy_68.png","new",0,0.653455,1,0.58425,0,"new",NA,"toy",30,1,0.653455
3257,"animal_68.png","new",1,0.64146,1,1.27108,0,"new",NA,"animal",31,1,0.64146
3257,"house_10.png","medPE",1,0.851665,1,0.55009,1,"old",1.575015,"house",32,1,0.851665
3257,"house_5.png","lowPE",1,0.482425,1,0.70615,1,"old",1.753175,"house",33,1,0.482425
3257,"house_69.png","new",1,0.46575,1,1.04124,0,"new",NA,"house",34,1,0.46575
3257,"animal_5.png","highPE",1,0.57303,1,0.439905,0,"old",2.046295,"animal",35,1,0.57303
3257,"toy_14.png","highPE",1,2.649285,1,1.067885,0,"old",2.58114,"toy",36,1,2.649285
3257,"animal_7.png","medPE",1,0.480425,1,0.668435,0,"old",0.488435,"animal",37,1,0.480425
3257,"fruit_14.png","medPE",1,0.818005,1,0.734375,0,"old",3.76465,"fruit",38,1,0.818005
3257,"animal_6.png","highPE",1,0.85571,1,0.61932,0,"old",2.543165,"animal",39,1,0.85571
3257,"toy_10.png","lowPE",1,0.659565,1,0.48465,0,"old",0.47016,"toy",40,1,0.659565
3257,"animal_11.png","lowPE",1,0.9518,1,0.58654,0,"old",0.678235,"animal",41,1,0.9518
3257,"toy_5.png","medPE",1,1.14081,1,7.068095,1,"old",0.59961,"toy",42,1,1.14081
3257,"house_14.png","highPE",1,0.91795,1,0.69051,0,"old",1.2436,"house",43,1,0.91795
3257,"house_13.png","highPE",1,0.833045,1,0.614535,0,"old",1.30331,"house",44,1,0.833045
3257,"fruit_67.png","new",0,8.88802,1,0.493495,0,"new",NA,"fruit",45,1,8.88802
3257,"fruit_5.png","highPE",1,0.683295,1,0.424605,0,"old",0.56755,"fruit",46,1,0.683295
3257,"fruit_6.png","highPE",1,1.007125,1,0.708825,1,"old",1.86543,"fruit",47,1,1.007125
3257,"animal_67.png","new",1,0.73655,1,0.618805,0,"new",NA,"animal",48,1,0.73655
3257,"animal_12.png","lowPE",1,0.747895,2,0.7568,1,"old",0.873745,"animal",49,1,0.747895
3257,"animal_66.png","new",1,1.306885,2,3.153,0,"new",NA,"animal",50,1,1.306885
3257,"fruit_7.png","lowPE",1,0.775535,1,0.502235,1,"old",0.6334,"fruit",51,1,0.775535
3257,"animal_65.png","new",0,0.705195,2,0.675595,0,"new",NA,"animal",52,1,0.705195
3257,"house_8.png","lowPE",1,0.566445,1,0.81733,0,"old",0.921025,"house",53,1,0.566445
3257,"animal_13.png","lowPE",0,1.21859,2,0.795335,0,"old",0.75252,"animal",54,1,1.21859
3257,"fruit_9.png","lowPE",1,0.713795,1,0.58374,0,"old",0.47604,"fruit",55,1,0.713795
3257,"toy_69.png","new",1,0.75158,1,0.80785,0,"new",NA,"toy",56,1,0.75158
3257,"house_68.png","new",0,0.592975,2,0.66674,0,"new",NA,"house",57,1,0.592975
3257,"fruit_68.png","new",1,0.59922,1,1.106795,0,"new",NA,"fruit",58,1,0.59922
3257,"house_7.png","lowPE",1,0.43676,1,0.61617,1,"old",0.73443,"house",59,1,0.43676
3257,"toy_12.png","lowPE",1,0.75478,1,0.450005,1,"old",4.01875,"toy",60,1,0.75478
3257,"toy_74.png","new",1,0.98272,1,1.19286,0,"new",NA,"toy",61,2,0.98272
3257,"fruit_20.png","lowPE",0,0.905975,2,0.974605,1,"old",0.35559,"fruit",62,2,0.905975
3257,"fruit_70.png","new",1,0.86934,1,0.83327,0,"new",NA,"fruit",63,2,0.86934
3257,"animal_24.png","lowPE",1,0.75052,1,0.666985,0,"old",1.175685,"animal",64,2,0.75052
3257,"fruit_18.png","lowPE",1,0.85586,1,1.866935,0,"old",0.421875,"fruit",65,2,0.85586
3257,"toy_21.png","lowPE",1,0.52872,1,0.61647,0,"old",0.656715,"toy",66,2,0.52872
3257,"animal_21.png","lowPE",1,1.088755,1,0.65203,0,"old",3.6395,"animal",67,2,1.088755
3257,"fruit_71.png","new",1,0.83642,2,0.8842,0,"new",NA,"fruit",68,2,0.83642
3257,"fruit_19.png","lowPE",1,0.974995,1,0.539055,1,"old",0.413065,"fruit",69,2,0.974995
3257,"fruit_74.png","new",0,1.072965,2,0.52667,0,"new",NA,"fruit",70,2,1.072965
3257,"toy_72.png","new",0,0.471065,1,0.45071,0,"new",NA,"toy",71,2,0.471065
3257,"toy_19.png","lowPE",1,0.502035,1,0.50147,1,"old",0.484735,"toy",72,2,0.502035
3257,"toy_71.png","new",1,0.72467,1,0.384875,0,"new",NA,"toy",73,2,0.72467
3257,"toy_16.png","medPE",0,1.28595,1,0.516475,0,"old",0.750205,"toy",74,2,1.28595
3257,"fruit_24.png","medPE",1,0.504665,1,0.55413,1,"old",0.384925,"fruit",75,2,0.504665
3257,"animal_19.png","medPE",1,0.9376,1,1.034985,0,"old",0.316085,"animal",76,2,0.9376
3257,"toy_24.png","highPE",1,0.832315,2,0.65469,0,"old",1.105835,"toy",77,2,0.832315
